# 2       105  30.10000 FFA-W3-301 (Re=10x10^6)
-1.800000e+02	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00	-2.454786e+01	0.000000e+00
-1.750000e+02	1.736000e-01	9.900000e-03	2.180000e-02	-0.000000e+00	-2.385748e+01	1.736000e-01
-1.700000e+02	3.420000e-01	3.920000e-02	4.340000e-02	-0.000000e+00	-2.316711e+01	3.420000e-01
-1.650000e+02	5.000000e-01	8.710000e-02	6.470000e-02	-0.000000e+00	-2.247673e+01	5.000000e-01
-1.600000e+02	6.428000e-01	1.521000e-01	8.550000e-02	-0.000000e+00	-2.178636e+01	6.428000e-01
-1.550000e+02	7.660000e-01	2.322000e-01	1.057000e-01	-0.000000e+00	-2.109598e+01	7.660000e-01
-1.500000e+02	8.660000e-01	3.250000e-01	1.250000e-01	-0.000000e+00	-2.040561e+01	8.660000e-01
-1.450000e+02	9.397000e-01	4.277000e-01	1.434000e-01	-0.000000e+00	-1.971523e+01	9.397000e-01
-1.400000e+02	9.848000e-01	5.371000e-01	1.607000e-01	-0.000000e+00	-1.902486e+01	9.848000e-01
-1.350000e+02	1.000000e+00	6.500000e-01	1.768000e-01	-0.000000e+00	-1.833448e+01	1.000000e+00
-1.300000e+02	9.848000e-01	7.629000e-01	1.915000e-01	-0.000000e+00	-1.764411e+01	9.848000e-01
-1.250000e+02	9.397000e-01	8.723000e-01	2.048000e-01	-0.000000e+00	-1.695373e+01	9.397000e-01
-1.200000e+02	8.660000e-01	9.750000e-01	2.165000e-01	-0.000000e+00	-1.626336e+01	8.660000e-01
-1.150000e+02	7.660000e-01	1.067800e+00	2.266000e-01	-0.000000e+00	-1.557298e+01	7.660000e-01
-1.100000e+02	6.428000e-01	1.147900e+00	2.349000e-01	-0.000000e+00	-1.488261e+01	6.428000e-01
-1.050000e+02	5.000000e-01	1.212900e+00	2.415000e-01	-0.000000e+00	-1.419223e+01	5.000000e-01
-1.000000e+02	3.420000e-01	1.260800e+00	2.462000e-01	-0.000000e+00	-1.350186e+01	3.420000e-01
-9.500000e+01	1.736000e-01	1.290100e+00	2.490000e-01	-0.000000e+00	-1.281148e+01	1.736000e-01
-9.000000e+01	0.000000e+00	1.300000e+00	2.500000e-01	-0.000000e+00	-1.212111e+01	0.000000e+00
-8.500000e+01	-1.736000e-01	1.290100e+00	2.490000e-01	-0.000000e+00	-1.143073e+01	-1.736000e-01
-8.000000e+01	-3.420000e-01	1.260800e+00	2.462000e-01	-0.000000e+00	-1.074036e+01	-3.420000e-01
-7.500000e+01	-5.000000e-01	1.212900e+00	2.415000e-01	-0.000000e+00	-1.004998e+01	-5.000000e-01
-7.000000e+01	-6.428000e-01	1.147900e+00	2.349000e-01	-0.000000e+00	-9.359605e+00	-6.428000e-01
-6.500000e+01	-7.660000e-01	1.067800e+00	2.266000e-01	-0.000000e+00	-8.669230e+00	-7.660000e-01
-6.000000e+01	-8.660000e-01	9.750000e-01	2.165000e-01	-0.000000e+00	-7.978855e+00	-8.660000e-01
-5.500000e+01	-9.397000e-01	8.723000e-01	2.048000e-01	-0.000000e+00	-7.288480e+00	-9.397000e-01
-5.000000e+01	-9.848000e-01	7.629000e-01	1.915000e-01	-0.000000e+00	-6.598105e+00	-9.848000e-01
