# # mode shapes
1.2399780000e+01	4.3657500000e-04	2.6241600000e-03	-1.3095300000e-06	8.2233500000e-03	-1.1091400000e-03	4.8919900000e-05	2.5939200000e-04	-7.4106700000e-03	2.3802500000e-05	-1.6934100000e-02	1.1474400000e-04	5.3360700000e-05	-1.6832000000e-03	1.4912300000e-02	-6.1345300000e-05	3.4530200000e-02	1.5097100000e-02	-2.3922500000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.3275700000e+01	5.2764000000e-04	3.1229500000e-03	-6.6102500000e-06	9.7499100000e-03	-1.2907800000e-03	5.9468900000e-05	2.8283200000e-04	-8.7381100000e-03	4.1380600000e-05	-1.9776800000e-02	7.5505300000e-05	6.7975800000e-05	-1.9010300000e-03	1.7414500000e-02	-9.6530000000e-05	3.9731800000e-02	1.7623500000e-02	-5.7642700000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.4150300000e+01	6.3353600000e-04	3.6745900000e-03	5.7486900000e-06	1.1434100000e-02	-1.4775600000e-03	6.8653000000e-05	2.9495700000e-04	-1.0190100000e-02	1.7611000000e-05	-2.2864800000e-02	-1.3108800000e-06	8.4202800000e-05	-2.1078600000e-03	2.0117000000e-02	-6.3012400000e-05	4.5280800000e-02	2.0379100000e-02	-2.7314900000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.5024700000e+01	7.5669200000e-04	4.2859300000e-03	1.0413500000e-05	1.3285900000e-02	-1.6661500000e-03	8.3978900000e-05	2.9189400000e-04	-1.1780800000e-02	1.5684000000e-05	-2.6203200000e-02	-1.2213200000e-04	1.0749600000e-04	-2.2971800000e-03	2.3039200000e-02	-7.1260800000e-05	5.1159000000e-02	2.3385700000e-02	-4.0413400000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.5901300000e+01	9.0006100000e-04	4.9665400000e-03	4.7059900000e-06	1.5317700000e-02	-1.8535100000e-03	1.0349500000e-04	2.6960500000e-04	-1.3529200000e-02	4.0708900000e-05	-2.9798600000e-02	-2.9270400000e-04	1.3854800000e-04	-2.4634300000e-03	2.6205100000e-02	-1.2775900000e-04	5.7343400000e-02	2.6659800000e-02	-1.0458900000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.6776900000e+01	1.0652500000e-03	5.7209800000e-03	-1.7205200000e-06	1.7527100000e-02	-2.0366800000e-03	1.2265800000e-04	2.2541500000e-04	-1.5440200000e-02	6.8730400000e-05	-3.3629300000e-02	-5.1735200000e-04	1.7722200000e-04	-2.6025800000e-03	2.9609400000e-02	-1.9119500000e-04	6.3754100000e-02	3.0176500000e-02	-1.8472700000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.7651900000e+01	1.2538600000e-03	6.5558600000e-03	4.4906500000e-06	1.9916900000e-02	-2.2165700000e-03	1.4404800000e-04	1.5706700000e-04	-1.7525800000e-02	7.0680200000e-05	-3.7685500000e-02	-8.0084400000e-04	2.1750700000e-04	-2.7113100000e-03	3.3262400000e-02	-2.1717400000e-04	7.0335700000e-02	3.3925900000e-02	-2.3668100000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.8524700000e+01	1.4677600000e-03	7.4784800000e-03	-3.2367600000e-07	2.2484400000e-02	-2.3881100000e-03	1.6632200000e-04	6.2103800000e-05	-1.9794700000e-02	1.0093000000e-04	-4.1941000000e-02	-1.1460000000e-03	2.7038400000e-04	-2.7875400000e-03	3.7161500000e-02	-2.9362200000e-04	7.7005700000e-02	3.7878400000e-02	-3.4162000000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.9399300000e+01	1.7087400000e-03	8.4999800000e-03	3.1145500000e-06	2.5248400000e-02	-2.5535500000e-03	1.8654300000e-04	-5.7652000000e-05	-2.2267700000e-02	1.1553600000e-04	-4.6421800000e-02	-1.5491100000e-03	3.3040900000e-04	-2.8420100000e-03	4.1327600000e-02	-3.5125900000e-04	8.3777800000e-02	4.2003500000e-02	-4.3457200000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.0273900000e+01	1.9782700000e-03	9.6284100000e-03	2.5616900000e-06	2.8210500000e-02	-2.7152300000e-03	2.1261700000e-04	-2.0291200000e-04	-2.4954500000e-02	1.4372800000e-04	-5.1123400000e-02	-2.0020800000e-03	3.9766000000e-04	-2.8777100000e-03	4.5755500000e-02	-4.3617200000e-04	9.0613600000e-02	4.6248900000e-02	-5.5025100000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.1140700000e+01	2.2747000000e-03	1.0860200000e-02	7.0189800000e-06	3.1345400000e-02	-2.8758000000e-03	2.4751800000e-04	-3.7178800000e-04	-2.7837000000e-02	1.6661000000e-04	-5.5991700000e-02	-2.4936100000e-03	4.6705700000e-04	-2.8976700000e-03	5.0393400000e-02	-5.2026800000e-04	9.7394400000e-02	5.0522200000e-02	-6.6130600000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.2014500000e+01	2.6043900000e-03	1.2227000000e-02	-1.4487700000e-05	3.4713500000e-02	-3.0308800000e-03	2.8483600000e-04	-5.6379600000e-04	-3.0965900000e-02	2.4574000000e-04	-6.1092500000e-02	-3.0158800000e-03	5.5021000000e-04	-2.9152100000e-03	5.5280200000e-02	-6.8465200000e-04	1.0415900000e-01	5.4791100000e-02	-8.1488400000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.2888300000e+01	2.9653000000e-03	1.3724400000e-02	-2.3402100000e-05	3.8292100000e-02	-3.1843900000e-03	3.2563600000e-04	-7.7691200000e-04	-3.4322500000e-02	2.9974300000e-04	-6.6379300000e-02	-3.5639400000e-03	6.3346800000e-04	-2.9311800000e-03	6.0365600000e-02	-8.1296000000e-04	1.1080800000e-01	5.8982000000e-02	-9.2252900000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.3762200000e+01	3.3586700000e-03	1.5361300000e-02	-3.2131100000e-05	4.2086600000e-02	-3.3396300000e-03	3.7173300000e-04	-1.0121900000e-03	-3.7917700000e-02	3.5710200000e-04	-7.1850700000e-02	-4.1393300000e-03	7.2404100000e-04	-2.9444400000e-03	6.5644400000e-02	-9.4888200000e-04	1.1730800000e-01	6.3063500000e-02	-1.0239000000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4626600000e+01	3.7808400000e-03	1.7129000000e-02	-6.5331200000e-05	4.6058500000e-02	-3.4917000000e-03	4.2002400000e-04	-1.2652000000e-03	-4.1715300000e-02	4.6498200000e-04	-7.7431400000e-02	-4.7274100000e-03	8.3184000000e-04	-2.9605800000e-03	7.1029800000e-02	-1.1489800000e-03	1.2353000000e-01	6.6923000000e-02	-1.1419400000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.5500200000e+01	4.2417000000e-03	1.9073500000e-02	-1.0703900000e-04	5.0298100000e-02	-3.6451500000e-03	4.7057500000e-04	-1.5400400000e-03	-4.5796900000e-02	5.8940700000e-04	-8.3227100000e-02	-5.3335200000e-03	9.5282200000e-04	-2.9832700000e-03	7.6602100000e-02	-1.3636000000e-03	1.2954200000e-01	7.0575300000e-02	-1.2346300000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.6373600000e+01	4.7372000000e-03	2.1179100000e-02	-1.1661300000e-04	5.4768000000e-02	-3.8071100000e-03	5.2376400000e-04	-1.8328300000e-03	-5.0120500000e-02	6.5595300000e-04	-8.9165900000e-02	-5.9549500000e-03	1.0779500000e-03	-3.0132700000e-03	8.2281900000e-02	-1.5107300000e-03	1.3521100000e-01	7.3936300000e-02	-1.2706300000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.7246900000e+01	5.2682700000e-03	2.3454600000e-02	-1.3412800000e-04	5.9471700000e-02	-3.9787900000e-03	5.8286700000e-04	-2.1424400000e-03	-5.4684100000e-02	7.4277100000e-04	-9.5226600000e-02	-6.5814000000e-03	1.2158200000e-03	-3.0529900000e-03	8.8025700000e-02	-1.6851400000e-03	1.4046300000e-01	7.6935000000e-02	-1.3001800000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.8110500000e+01	5.8278500000e-03	2.5867900000e-02	-5.5946500000e-05	6.4356200000e-02	-4.1701000000e-03	6.3280500000e-04	-2.4618400000e-03	-5.9430000000e-02	6.6906200000e-04	-1.0132500000e-01	-7.2319200000e-03	1.3537900000e-03	-3.1057500000e-03	9.3771300000e-02	-1.7141700000e-03	1.4518700000e-01	7.9531900000e-02	-1.2797200000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.8983200000e+01	6.4298300000e-03	2.8488500000e-02	-1.7286600000e-05	6.9527400000e-02	-4.3819800000e-03	6.8849400000e-04	-2.7982800000e-03	-6.4465100000e-02	6.8575500000e-04	-1.0758100000e-01	-7.8966100000e-03	1.5228000000e-03	-3.1762600000e-03	9.9588100000e-02	-1.8707100000e-03	1.4944000000e-01	8.1685600000e-02	-1.3080300000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.9855800000e+01	7.0709800000e-03	3.1318700000e-02	-8.5466200000e-05	7.4930600000e-02	-4.5948900000e-03	7.5071200000e-04	-3.1480200000e-03	-6.9737600000e-02	8.8793600000e-04	-1.1389400000e-01	-8.5233800000e-03	1.7234900000e-03	-3.2719700000e-03	1.0530900000e-01	-2.1948700000e-03	1.5309500000e-01	8.3217000000e-02	-1.2996400000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.0721400000e+01	7.7456600000e-03	3.4333300000e-02	-1.2311000000e-04	8.0503100000e-02	-4.8129200000e-03	8.1259100000e-04	-3.5091900000e-03	-7.5184500000e-02	1.0301100000e-03	-1.2015500000e-01	-9.1129000000e-03	1.9229100000e-03	-3.3850400000e-03	1.1083900000e-01	-2.4354800000e-03	1.5604400000e-01	8.4091400000e-02	-1.2049800000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.1594000000e+01	8.4653200000e-03	3.7589800000e-02	-1.7842300000e-04	8.6336600000e-02	-5.0378900000e-03	8.7331400000e-04	-3.8842300000e-03	-8.0884300000e-02	1.1964000000e-03	-1.2644500000e-01	-9.6624300000e-03	2.1340900000e-03	-3.5252200000e-03	1.1621100000e-01	-2.6747100000e-03	1.5828700000e-01	8.4254900000e-02	-1.0201200000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.2466600000e+01	9.2251500000e-03	4.1068200000e-02	-2.0622700000e-04	9.2386400000e-02	-5.2800600000e-03	9.3750900000e-04	-4.2702400000e-03	-8.6787100000e-02	1.3184800000e-03	-1.3270200000e-01	-1.0172300000e-02	2.3525900000e-03	-3.6899000000e-03	1.2134900000e-01	-2.8646500000e-03	1.5976500000e-01	8.3674900000e-02	-7.8474400000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.3339200000e+01	1.0025900000e-02	4.4775600000e-02	-2.3562700000e-04	9.8650700000e-02	-5.5432600000e-03	1.0101800000e-03	-4.6660800000e-03	-9.2878700000e-02	1.4452100000e-03	-1.3890200000e-01	-1.0632400000e-02	2.5834200000e-03	-3.8801500000e-03	1.2619200000e-01	-3.0463000000e-03	1.6043200000e-01	8.2309200000e-02	-5.0542300000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.4206400000e+01	1.0862300000e-02	4.8694800000e-02	-2.8412500000e-04	1.0509000000e-01	-5.8204700000e-03	1.0842000000e-03	-5.0640200000e-03	-9.9099400000e-02	1.5971900000e-03	-1.4497000000e-01	-1.1021200000e-02	2.8224800000e-03	-4.1037600000e-03	1.3064100000e-01	-3.2233400000e-03	1.6024500000e-01	8.0119100000e-02	-1.4301400000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.5079100000e+01	1.1745600000e-02	5.2883400000e-02	-3.4533900000e-04	1.1178800000e-01	-6.1186100000e-03	1.1644000000e-03	-5.4665100000e-03	-1.0551100000e-01	1.7632900000e-03	-1.5096300000e-01	-1.1330400000e-02	3.0738800000e-03	-4.3666400000e-03	1.3468800000e-01	-3.3809400000e-03	1.5916300000e-01	7.7045000000e-02	3.0830900000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.5951800000e+01	1.2671300000e-02	5.7323200000e-02	-3.9006600000e-04	1.1871100000e-01	-6.4441800000e-03	1.2510000000e-03	-5.8683900000e-03	-1.1206100000e-01	1.9049700000e-03	-1.5682600000e-01	-1.1558200000e-02	3.3388900000e-03	-4.6692000000e-03	1.3825900000e-01	-3.5044400000e-03	1.5714800000e-01	7.3083900000e-02	8.1377800000e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.6824400000e+01	1.3639600000e-02	6.2017000000e-02	-3.7422100000e-04	1.2585900000e-01	-6.8109700000e-03	1.3425900000e-03	-6.2684900000e-03	-1.1874100000e-01	1.9760700000e-03	-1.6253200000e-01	-1.1725500000e-02	3.6239000000e-03	-5.0082800000e-03	1.4133200000e-01	-3.6047000000e-03	1.5416400000e-01	6.8242100000e-02	1.2934800000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.7690500000e+01	1.4642000000e-02	6.6939300000e-02	-4.4152500000e-04	1.3318000000e-01	-7.1967800000e-03	1.4314400000e-03	-6.6520900000e-03	-1.2545600000e-01	2.1509800000e-03	-1.6798900000e-01	-1.1772900000e-02	3.9075300000e-03	-5.3998600000e-03	1.4376500000e-01	-3.7145600000e-03	1.5022600000e-01	6.2522700000e-02	1.9603600000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.8563300000e+01	1.5694700000e-02	7.2168800000e-02	-4.3932500000e-04	1.4078500000e-01	-7.6284900000e-03	1.5196000000e-03	-7.0271500000e-03	-1.3230200000e-01	2.2455900000e-03	-1.7326600000e-01	-1.1734000000e-02	4.2105500000e-03	-5.8403300000e-03	1.4558400000e-01	-3.7996000000e-03	1.4525600000e-01	5.5867600000e-02	2.6156900000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
3.9436200000e+01	1.6790400000e-02	7.7678300000e-02	-4.6392500000e-04	1.4861700000e-01	-8.1029700000e-03	1.6155800000e-03	-7.3870500000e-03	-1.3919200000e-01	2.3772100000e-03	-1.7829300000e-01	-1.1581800000e-02	4.5288100000e-03	-6.3288400000e-03	1.4667800000e-01	-3.8771300000e-03	1.3927300000e-01	4.8338500000e-02	3.3641400000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.0309000000e+01	1.7929200000e-02	8.3477000000e-02	-5.1598600000e-04	1.5668000000e-01	-8.6204600000e-03	1.7210700000e-03	-7.7271300000e-03	-1.4609100000e-01	2.5370700000e-03	-1.8304300000e-01	-1.1292600000e-02	4.8610200000e-03	-6.8680300000e-03	1.4696400000e-01	-3.9220900000e-03	1.3227400000e-01	3.9974400000e-02	4.2196300000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.1181800000e+01	1.9111100000e-02	8.9572300000e-02	-5.5733100000e-04	1.6497500000e-01	-9.1884000000e-03	1.8329800000e-03	-8.0430800000e-03	-1.5296900000e-01	2.6832800000e-03	-1.8749100000e-01	-1.0866400000e-02	5.2116100000e-03	-7.4582600000e-03	1.4639100000e-01	-3.9359600000e-03	1.2425300000e-01	3.0824000000e-02	5.1337700000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.2054600000e+01	2.0336200000e-02	9.5971200000e-02	-5.7712400000e-04	1.7350200000e-01	-9.8153700000e-03	1.9513400000e-03	-8.3320500000e-03	-1.5979800000e-01	2.8110400000e-03	-1.9160400000e-01	-1.0309000000e-02	5.5864100000e-03	-8.0965300000e-03	1.4491100000e-01	-3.9335900000e-03	1.1522100000e-01	2.0951000000e-02	6.0813000000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.2927400000e+01	2.1604400000e-02	1.0268200000e-01	-6.1255000000e-04	1.8226100000e-01	-1.0501900000e-02	2.0788000000e-03	-8.5891600000e-03	-1.6653500000e-01	2.9539600000e-03	-1.9534500000e-01	-9.6018200000e-03	5.9797000000e-03	-8.7821800000e-03	1.4245800000e-01	-3.8972000000e-03	1.0520300000e-01	1.0447800000e-02	7.1117200000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.3797900000e+01	2.2909200000e-02	1.0969600000e-01	-6.9176000000e-04	1.9123900000e-01	-1.1232800000e-02	2.1906900000e-03	-8.7949800000e-03	-1.7311000000e-01	3.1217800000e-03	-1.9864100000e-01	-8.7028800000e-03	6.3434800000e-03	-9.5301000000e-03	1.3896600000e-01	-3.7964600000e-03	9.4290100000e-02	-5.7816400000e-04	8.3488200000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
4.4670900000e+01	2.4260100000e-02	1.1706000000e-01	-7.4240300000e-04	2.0048000000e-01	-1.2033400000e-02	2.3050400000e-03	-8.9590500000e-03	-1.7953000000e-01	3.2583500000e-03	-2.0150200000e-01	-7.6354300000e-03	6.7274300000e-03	-1.0323600000e-02	1.3438500000e-01	-3.6698400000e-03	8.2422600000e-02	-1.2059100000e-02	9.6128600000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
