#  5       105  60.00000 FFA-W3-"600" (Re=6x10^6)
-1.800000e+02	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00
-1.750000e+02	1.736000e-01	9.900000e-03	2.180000e-02	1.000000e+00	1.736000e-01	1.736000e-01
-1.700000e+02	3.420000e-01	3.920000e-02	4.340000e-02	1.000000e+00	3.420000e-01	3.420000e-01
-1.650000e+02	5.000000e-01	8.710000e-02	6.470000e-02	1.000000e+00	5.000000e-01	5.000000e-01
-1.600000e+02	6.428000e-01	1.521000e-01	8.550000e-02	1.000000e+00	6.428000e-01	6.428000e-01
-1.550000e+02	7.660000e-01	2.322000e-01	1.057000e-01	1.000000e+00	7.660000e-01	7.660000e-01
-1.500000e+02	8.660000e-01	3.250000e-01	1.250000e-01	1.000000e+00	8.660000e-01	8.660000e-01
-1.450000e+02	9.397000e-01	4.277000e-01	1.434000e-01	1.000000e+00	9.397000e-01	9.397000e-01
-1.400000e+02	9.848000e-01	5.371000e-01	1.607000e-01	1.000000e+00	9.848000e-01	9.848000e-01
-1.350000e+02	1.000000e+00	6.500000e-01	1.768000e-01	1.000000e+00	1.000000e+00	1.000000e+00
-1.300000e+02	9.848000e-01	7.629000e-01	1.915000e-01	1.000000e+00	9.848000e-01	9.848000e-01
-1.250000e+02	9.397000e-01	8.723000e-01	2.048000e-01	1.000000e+00	9.397000e-01	9.397000e-01
-1.200000e+02	8.660000e-01	9.750000e-01	2.165000e-01	1.000000e+00	8.660000e-01	8.660000e-01
-1.150000e+02	7.660000e-01	1.067800e+00	2.266000e-01	1.000000e+00	7.660000e-01	7.660000e-01
-1.100000e+02	6.428000e-01	1.147900e+00	2.349000e-01	1.000000e+00	6.428000e-01	6.428000e-01
-1.050000e+02	5.000000e-01	1.212900e+00	2.415000e-01	1.000000e+00	5.000000e-01	5.000000e-01
-1.000000e+02	3.420000e-01	1.260800e+00	2.462000e-01	1.000000e+00	3.420000e-01	3.420000e-01
-9.500000e+01	1.736000e-01	1.290100e+00	2.490000e-01	1.000000e+00	1.736000e-01	1.736000e-01
-9.000000e+01	0.000000e+00	1.300000e+00	2.500000e-01	1.000000e+00	0.000000e+00	0.000000e+00
-8.500000e+01	-1.736000e-01	1.290100e+00	2.490000e-01	1.000000e+00	-1.736000e-01	-1.736000e-01
-8.000000e+01	-3.420000e-01	1.260800e+00	2.462000e-01	1.000000e+00	-3.420000e-01	-3.420000e-01
-7.500000e+01	-5.000000e-01	1.212900e+00	2.415000e-01	1.000000e+00	-5.000000e-01	-5.000000e-01
-7.000000e+01	-6.428000e-01	1.147900e+00	2.349000e-01	1.000000e+00	-6.428000e-01	-6.428000e-01
-6.500000e+01	-7.660000e-01	1.067800e+00	2.266000e-01	1.000000e+00	-7.660000e-01	-7.660000e-01
-6.000000e+01	-8.660000e-01	9.750000e-01	2.165000e-01	1.000000e+00	-8.660000e-01	-8.660000e-01
-5.500000e+01	-9.397000e-01	8.723000e-01	1.978000e-01	1.000000e+00	-9.397000e-01	-9.397000e-01
-5.000000e+01	-9.848000e-01	7.629000e-01	1.775000e-01	1.000000e+00	-9.848000e-01	-9.848000e-01
-4.500000e+01	-1.000000e+00	6.500000e-01	1.488000e-01	1.000000e+00	-1.000000e+00	-1.000000e+00
-4.000000e+01	-9.516000e-01	5.282000e-01	1.176000e-01	1.000000e+00	-9.516000e-01	-9.516000e-01
-3.900000e+01	-9.039000e-01	5.026000e-01	1.076000e-01	1.000000e+00	-9.039000e-01	-9.039000e-01
-3.800000e+01	-8.262000e-01	4.671000e-01	9.060000e-02	1.000000e+00	-8.262000e-01	-8.262000e-01
-3.700000e+01	-7.185000e-01	4.345000e-01	8.050000e-02	1.000000e+00	-7.185000e-01	-7.185000e-01
-3.600000e+01	-6.208000e-01	3.989000e-01	6.650000e-02	1.000000e+00	-6.208000e-01	-6.208000e-01
-3.500000e+01	-5.231000e-01	3.634000e-01	5.950000e-02	1.000000e+00	-5.231000e-01	-5.231000e-01
-3.400000e+01	-4.454000e-01	3.278000e-01	5.240000e-02	1.000000e+00	-4.454000e-01	-4.454000e-01
-3.300000e+01	-3.477000e-01	3.013000e-01	4.540000e-02	1.000000e+00	-3.477000e-01	-3.477000e-01
-3.200000e+01	-2.571000e-01	2.729000e-01	4.699000e-02	1.000000e+00	-2.571000e-01	-2.571000e-01
-3.000000e+01	-1.574000e-01	2.332000e-01	6.060000e-02	1.000000e+00	-1.574000e-01	-1.574000e-01
-2.800000e+01	-7.760000e-02	2.034000e-01	7.420000e-02	1.000000e+00	-7.760000e-02	-7.760000e-02
-2.600000e+01	1.150000e-02	1.858000e-01	8.749000e-02	1.000000e+00	1.150000e-02	1.150000e-02
-2.400000e+01	1.007000e-01	1.681000e-01	1.007900e-01	1.000000e+00	1.007000e-01	1.007000e-01
-2.200000e+01	1.962000e-01	1.526000e-01	1.132900e-01	1.000000e+00	1.962000e-01	1.962000e-01
-2.000000e+01	2.918000e-01	1.370000e-01	1.257900e-01	1.000000e+00	2.918000e-01	2.918000e-01
-1.800000e+01	3.932000e-01	1.240000e-01	1.370000e-01	1.000000e+00	3.932000e-01	3.932000e-01
-1.600000e+01	4.947000e-01	1.109000e-01	1.482200e-01	1.000000e+00	4.947000e-01	4.947000e-01
-1.400000e+01	6.004000e-01	1.009000e-01	1.571100e-01	1.000000e+00	6.004000e-01	6.004000e-01
-1.200000e+01	7.061000e-01	9.080000e-02	1.660000e-01	1.000000e+00	7.061000e-01	7.061000e-01
-1.000000e+01	7.880000e-01	8.360000e-02	1.677100e-01	1.000000e+00	7.880000e-01	7.880000e-01
-8.000000e+00	8.700000e-01	7.650000e-02	1.694200e-01	1.000000e+00	8.700000e-01	8.700000e-01
-6.000000e+00	8.358000e-01	7.480000e-02	-1.470000e-01	1.000000e+00	8.358000e-01	8.358000e-01
-4.000000e+00	8.162000e-01	7.311000e-02	-1.258800e-01	1.000000e+00	8.162000e-01	8.162000e-01
-2.000000e+00	6.603000e-01	7.553000e-02	-8.764000e-02	1.000000e+00	6.603000e-01	6.603000e-01
0.000000e+00	5.199000e-01	7.795000e-02	-5.062000e-02	1.000000e+00	5.199000e-01	5.199000e-01
2.000000e+00	2.636000e-01	7.795000e-02	-7.800000e-04	1.000000e+00	2.636000e-01	2.636000e-01
4.000000e+00	-9.060000e-02	7.082000e-02	6.962000e-02	1.000000e+00	-9.060000e-02	-9.060000e-02
6.000000e+00	1.656000e-01	7.483000e-02	1.974000e-02	1.000000e+00	1.656000e-01	1.656000e-01
8.000000e+00	4.475000e-01	8.587000e-02	-2.718000e-02	1.000000e+00	4.475000e-01	4.475000e-01
1.000000e+01	7.071000e-01	9.990000e-02	-6.712000e-02	1.000000e+00	7.071000e-01	7.071000e-01
1.200000e+01	9.540000e-01	1.114800e-01	-1.033400e-01	1.000000e+00	9.540000e-01	9.540000e-01
1.400000e+01	1.189100e+00	1.207200e-01	-1.369400e-01	1.000000e+00	1.189100e+00	1.189100e+00
1.600000e+01	1.418300e+00	1.367800e-01	-1.686600e-01	1.000000e+00	1.418300e+00	1.418300e+00
1.800000e+01	1.639200e+00	1.499800e-01	-1.988600e-01	1.000000e+00	1.639200e+00	1.639200e+00
2.000000e+01	1.821600e+00	1.689400e-01	-2.252400e-01	1.000000e+00	1.821600e+00	1.821600e+00
2.200000e+01	1.983700e+00	2.065700e-01	-2.509400e-01	1.000000e+00	1.983700e+00	1.983700e+00
